2026-05-28 03:01:44.553798 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1239911, win 15785, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553799 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1239911:1241359, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553799 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1241359, win 15807, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553800 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1241359:1242807, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553801 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1242807, win 15830, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553801 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1242807:1244255, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553802 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1244255, win 15853, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553803 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1244255:1245703, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553804 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1245703, win 15875, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553804 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1245703:1247151, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553805 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1247151, win 15898, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553805 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1247151:1248599, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553806 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1248599, win 15921, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553806 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1248599:1250047, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553807 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1250047, win 15943, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553808 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1250047:1251495, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553809 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1251495, win 15966, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553923 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1251495:1252943, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553925 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1252943, win 15988, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553926 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1252943:1254391, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553927 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1254391, win 16011, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553928 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1254391:1255839, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553929 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1255839, win 16034, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553929 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1255839:1257287, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553930 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1257287, win 16056, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553930 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1257287:1258735, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553931 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1258735, win 16079, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553932 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1258735:1260183, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553933 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1260183, win 16102, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553933 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1260183:1261631, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553934 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1261631, win 16124, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553935 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1261631:1263079, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553936 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1263079, win 16147, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553936 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1263079:1264527, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553937 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1264527, win 16169, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553938 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1264527:1265975, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553939 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1265975, win 16192, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553939 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1265975:1267423, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553940 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1267423, win 16215, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553940 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1267423:1268871, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553941 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1268871, win 16237, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553942 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1268871:1270319, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553943 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1270319, win 16260, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553943 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1270319:1271767, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553944 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1271767, win 16283, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553944 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1271767:1273215, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553945 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1273215, win 16305, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553946 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1273215:1274663, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553946 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1274663, win 16328, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553947 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1274663:1276111, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553948 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1276111, win 16350, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553948 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1276111:1277559, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553949 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1277559, win 16373, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553949 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1277559:1279007, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553950 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1279007, win 16396, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553951 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1279007:1280455, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553952 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1280455, win 16418, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553952 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1280455:1281903, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553953 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1281903, win 16441, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553953 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1281903:1283351, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553956 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1283351, win 16464, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553956 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1283351:1284799, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553957 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1284799, win 16486, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553957 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1284799:1286247, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553958 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1286247, win 16509, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553959 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1286247:1287695, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553960 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1287695, win 16531, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553960 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1287695:1289143, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553962 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1289143, win 16554, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553962 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1289143:1290591, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553963 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1290591, win 16577, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553963 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1290591:1292039, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553964 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1292039, win 16599, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553965 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1292039:1293487, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553965 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1293487, win 16622, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553966 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1293487:1294935, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553967 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1294935, win 16645, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553967 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1294935:1296383, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553968 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1296383, win 16667, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553968 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [P.], seq 1296383:1297831, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553969 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1297831, win 16690, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553970 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1297831:1299279, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553971 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1299279, win 16712, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553971 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1299279:1300727, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553972 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1300727, win 16735, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553972 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1300727:1302175, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553973 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1302175, win 16758, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553973 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1302175:1303623, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553974 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1303623, win 16780, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553975 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1303623:1305071, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553976 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1305071, win 16803, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553976 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1305071:1306519, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553977 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1306519, win 16826, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553977 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1306519:1307967, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553978 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1307967, win 16848, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553978 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1307967:1309415, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553979 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1309415, win 16871, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553980 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1309415:1310863, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553981 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1310863, win 16893, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553981 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1310863:1312311, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553982 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1312311, win 16916, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553982 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1312311:1313759, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553983 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1313759, win 16939, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553984 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1313759:1315207, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553985 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1315207, win 16961, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553985 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1315207:1316655, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553986 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1316655, win 16984, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553986 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1316655:1318103, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553987 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1318103, win 17007, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553987 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1318103:1319551, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553988 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1319551, win 17029, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.553989 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1319551:1320999, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.553989 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1320999, win 17052, options [nop,nop,TS val 1338686545 ecr 3617347949], length 0
2026-05-28 03:01:44.554076 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1320999:1322447, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.554078 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1322447, win 17074, options [nop,nop,TS val 1338686546 ecr 3617347949], length 0
2026-05-28 03:01:44.554079 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1322447:1323895, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.554080 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1323895, win 17097, options [nop,nop,TS val 1338686546 ecr 3617347949], length 0
2026-05-28 03:01:44.554081 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1323895:1325343, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.554083 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1325343, win 17120, options [nop,nop,TS val 1338686546 ecr 3617347949], length 0
2026-05-28 03:01:44.554083 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1325343:1326791, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.554084 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1326791, win 17142, options [nop,nop,TS val 1338686546 ecr 3617347949], length 0
2026-05-28 03:01:44.554084 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1326791:1328239, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.554086 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1328239, win 17165, options [nop,nop,TS val 1338686546 ecr 3617347949], length 0
2026-05-28 03:01:44.554086 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1328239:1329687, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.554088 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1329687, win 17188, options [nop,nop,TS val 1338686546 ecr 3617347949], length 0
2026-05-28 03:01:44.554088 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1329687:1331135, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.554089 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1331135, win 17210, options [nop,nop,TS val 1338686546 ecr 3617347949], length 0
2026-05-28 03:01:44.554089 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1331135:1332583, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.554090 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1332583, win 17233, options [nop,nop,TS val 1338686546 ecr 3617347949], length 0
2026-05-28 03:01:44.554091 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1332583:1334031, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.554091 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1334031, win 17255, options [nop,nop,TS val 1338686546 ecr 3617347949], length 0
2026-05-28 03:01:44.554092 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1334031:1335479, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.554093 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1335479, win 17278, options [nop,nop,TS val 1338686546 ecr 3617347949], length 0
2026-05-28 03:01:44.554093 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1335479:1336927, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.554094 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1336927, win 17301, options [nop,nop,TS val 1338686546 ecr 3617347949], length 0
2026-05-28 03:01:44.554094 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1336927:1338375, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.554095 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1338375, win 17323, options [nop,nop,TS val 1338686546 ecr 3617347949], length 0
2026-05-28 03:01:44.554096 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1338375:1339823, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.554097 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1339823, win 17346, options [nop,nop,TS val 1338686546 ecr 3617347949], length 0
2026-05-28 03:01:44.554097 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1339823:1341271, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.554098 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1341271, win 17369, options [nop,nop,TS val 1338686546 ecr 3617347949], length 0
2026-05-28 03:01:44.554099 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1341271:1342719, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.554100 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1342719, win 17391, options [nop,nop,TS val 1338686546 ecr 3617347949], length 0
2026-05-28 03:01:44.554100 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1342719:1344167, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
2026-05-28 03:01:44.554101 IP 10.0.0.2.5001 > 10.0.0.3.33008: Flags [.], ack 1344167, win 17414, options [nop,nop,TS val 1338686546 ecr 3617347949], length 0
2026-05-28 03:01:44.554102 IP 10.0.0.3.33008 > 10.0.0.2.5001: Flags [.], seq 1344167:1345615, ack 1, win 502, options [nop,nop,TS val 3617347949 ecr 1338686532], length 1448
